Speed,q,p
1185,0,699688.8928
1181,0,697829.6529
1180,0,697441.3503
1184,0,698884.8705
1183,0,698190.1291
1177,0,695928.7082
1178,0,696727.1697
1182,0,698186.1588
1179,0,696732.455
1175,0,695085.224
1178,0,696384.574
1181,0,697372.6714
1177,0,695533.2015
1172,0,693884.9255
1175,0,694685.1038
1176,0,695271.2855
1175,0,694972.4903
1172,0,693986.4082
1172,0,693386.139
1172,0,693000
1172,0,693285.0449
1172,0,693158.8381
1169,0,691857.6259
1168,0,691742.523
1169,0,692570.0981
1171,0,692886.6228
1166,0,690531.5239
1164,0,689880.7908
1168,0,691772.1354
1165,0,690429.872
1164,0,690041.4149
1166,0,690843.7577
1165,0,690555.3565
1163,0,689634.1489
1158,0,687513.038
1163,0,689868.8095
1164,0,689876.6928
1157,0,686542.5027
1158,0,687723.8984
1163,0,689257.7315
1159,0,687573.9111
1154,0,685427.6082
1157,0,686556.2559
1159,0,687057.4056
1156,0,686017.0467
1153,0,684813.2699
1154,0,685769.3997
1156,0,686016.334
1151,0,684243.9172
1150,0,683528.7249
1150,0,683114.982
1149,0,682671.2393
1149,0,682942.529
1149,0,682630.3787
1147,0.2,693610.3046
1147,1.82,735443.1819
1148,7.52,791694.7009
1149,13.2,839973.3002
1158,19.82,883925.6121
1154,28.78,928222.4695
1140,35.92,947845.1401
1148,41.94,962570.6138
1138,47.24,970322.0998
1151,52.49,1007058.852
1143,57.79,1016717.583
1143,62.28,1034276.53
1150,66.12,1057237.418
1142,68.76,1052742.437
1146,71,1057624.449
1149,72.74,1063936.622
1145,74.62,1060271.19
1145,75.58,1062179.383
1147,76.33,1065542.355
1148,76.89,1069215.572
1150,77.43,1077174.657
1150,78.28,1086011.036
1153,79.46,1096555.813
1151,80.34,1095349.943
1148,81.24,1092923.962
1150,81.8,1095310.838
1150,82.39,1095817.916
1149,82.72,1094542.349
1151,82.92,1095724.36
1153,83.02,1098251.362
1152,83.16,1099303.169
1152,83.38,1099538.524
1156,83.38,1101884.442
1154,83.5,1101120.714
1152,83.66,1098942.11
1154,83.72,1100550.229
1157,83.68,1102432.007
1155,83.72,1101329.109
1155,83.74,1101200
1157,83.72,1102194.745
1157,83.72,1102721.176
1154,83.8,1100471.029
1156,83.78,1102091.299
1160,83.68,1104373.974
1158,83.69,1102820.638
1157,83.72,1102392.396
1160,83.68,1105265.172
1162,83.6,1106205.697
1160,83.62,1103973.94
1160,83.62,1104620.467
1164,83.56,1107129.05
1163,83.53,1105724.006
1160,83.58,1104394.095
1164,83.5,1107193.892
1165,83.46,1107865.111
1162,83.5,1105870.978
1163,83.5,1106709.005
1166,83.46,1108708.197
1166,83.4,1108723.013
1164,83.44,1107038.722
1166,83.41,1109122.443
1168,83.34,1109594.485
1166,83.38,1107895.196
1167,83.36,1109083.271
1169,83.3,1110025.559
1169,83.32,1110516.404
1169,83.3,1111276.34
1171,83.34,1112820.558
1170,83.34,1111966.447
1169,83.42,1113070.915
1171,83.48,1112561.837
1172,83.48,1113100.466
1172,83.42,1114149.771
1170,83.5,1110683.046
1173,83.46,1113608.217
1176,83.4,1117716.715
1174,83.44,1115500.637
1172,83.58,1113531.808
1175,83.58,1116378.953
1176,83.54,1117091.857
1175,83.62,1117640.773
1178,83.7,1120716.995
1177,83.82,1119987.874
1177,83.88,1119883.287
1177,83.94,1120046.059
1178,84,1120885.282
1180,83.96,1122823.032
1178,84,1121046.169
1178,84.04,1121107.637
1181,84.04,1122823.916
1182,84.02,1124023.606
1181,84,1123526.684
1179,84.14,1122048.112
1181,84.2,1124730.254
1183,84.2,1126235.355
1181,84.3,1125412.039
1182,84.32,1125800
1182,84.36,1126153.172
1184,84.36,1127152.606
1184,84.36,1127376.017
1184,84.36,1126882.546
1185,84.36,1127541.119
1185,84.34,1127235.769
1184,84.36,1127189.218
1187,84.34,1129282.318
1187,84.3,1128883.102
1186,84.32,1127904.63
1187,84.28,1129411.637
1188,84.26,1129870.517
1189,84.24,1130352.436
1189,84.24,1130294.533
1187,84.24,1129070.565
1188,84.24,1129270.5
1189,84.22,1129963.222
1190,84.2,1130647.48
1190,84.18,1130352.213
1190,84.18,1131281.564
1191,84.16,1131870.543
1192,84.12,1132000
1192,84.1,1132140.985
1192,84.12,1132047.986
1192,84.14,1131823.05
1193,84.08,1133233.709
1194,84.04,1134329.613
1194,84.04,1133495.3
1193,84.04,1132270.36
1193,84.04,1133385.018
1196,84,1134706.565
1195,84,1133588.716
1193,84.02,1133129.599
1194,84.02,1133492.455
1196,84,1134752.134
1196,83.96,1135048.077
1196,83.96,1134048.234
1196,83.94,1134315.043
1197,83.84,1135015.251
1196,83.74,1132848.48
1196,83.68,1132200
1196,83.51,1130441.493
1197,83.1,1126918.669
1197,82.82,1122740.666
1197,82.05,1112414.756
1198,80.74,1095471.554
1199,79.26,1067818.212
1198,76.33,1050032.974
1196,73.76,1036281.649
1198,71.18,1015841.287
1200,67.45,1001914.052
1197,64.59,978897.0365
1195,62.04,967664.148
1197,57.91,957637.2824
1199,55.28,954417.0421
1198,53.5,948430.2169
1196,51.24,944237.1418
1197,49.83,942074.5993
1197,48.74,940000
1196,47.96,938803.456
1195,47.16,936107.2965
1196,46.58,935129.7357
1196,46.14,934436.8506
1194,45.67,932977.6574
1194,45.4,933395.0634
1196,45.28,934896.2345
1193,45.14,932966.6826
1193,45.06,932151.3244
1194,45.02,933574.2028
1195,45.06,936056.7653
1192,45.29,938351.8439
1192,45.66,940827.6222
1194,46.03,945820.3151
1193,46.57,948026.2099
1190,47.12,946740.6559
1190,47.5,948621.2421
1193,48.03,953148.7278
1192,48.55,956000
1188,48.96,956140.9646
1188,49.62,957597.3684
1191,49.99,960574.3168
1191,50.34,961085.2985
1189,50.54,959822.6637
1188,50.91,961092.6258
1189,51.14,961929.6297
1190,51.24,962855.9976
1189,51.38,961418.6574
1186,51.32,957171.409
1187,51.32,960027.0329
1185,51.34,959163.2261
1190,51.39,961608.1622
1187,51.42,963075.9917
1182,51.62,961140.6208
1186,51.76,970839.2381
1188,53,990663.1097
1190,54.54,995340.5957
1185,55.62,994049.6957
1182,56.91,992608.6423
1187,57.53,995974.304
1187,57.98,997611.0253
1184,58.4,997788.7159
1184,59.03,999794.4437
1187,59.39,1004340.801
1187,59.76,1003404.238
1183,60.04,1001129.553
1184,60.35,1002548.253
1187,60.46,1004766.807
1184,60.58,1003881.825
1183,60.74,1003272.744
1184,60.96,1003594.122
1184,61.01,1007225.531
1182,61.16,1005376.822
1183,61.37,1009043.924
1185,61.86,1017200
1184,62.46,1018256.837
1182,62.88,1019565.157
1181,63.6,1018893.808
1183,63.97,1020152.434
1182,64.24,1021363.759
1181,64.48,1022541.095
1182,64.94,1024916.371
1184,65.33,1029434.475
1182,65.82,1031022.858
1180,66.28,1032011.752
1181,66.94,1036989.423
1181,67.74,1044412.315
1179,68.46,1043587.504
1181,68.9,1045823.746
1184,69.46,1047730.008
1182,69.84,1051281.61
1184,70.18,1059643.503
1187,70.64,1070423.806
1184,71.72,1069574.865
1181,72.35,1066458.717
1181,72.8,1066552.926
1182,73,1071016.877
1182,73.63,1076798.531
1179,74.12,1074529.404
1181,74.44,1076235.318
1184,74.52,1078257.18
1181,74.82,1075588.053
1181,74.98,1088330.064
1183,76.18,1112400
1184,77.3,1113742.053
1183,78.74,1114150.892
1179,79.59,1112941.135
1184,80.24,1119433.904
1187,80.68,1121316.425
1181,81.41,1117752.392
1181,81.81,1117046.711
1184,82.06,1120574.801
1184,82.2,1122153.04
1180,82.62,1118611.65
1182,82.79,1120973.428
1186,82.88,1123824.3
1184,82.98,1121411.067
1181,83.1,1120941.099
1184,83.21,1124668.37
1187,83.28,1126717.445
1184,83.42,1124716.52
1180,83.62,1122211.663
1184,83.65,1125419.105
1190,83.56,1129187.008
1184,83.61,1123281.405
1181,83.66,1119740.347
1187,83.48,1124893.723
1187,83.4,1124458.238
1184,83.34,1121576.315
1183,83.32,1120447.125
1186,83.12,1121350.171
1187,82.96,1122364.06
1184,82.86,1119211.64
1184,82.82,1120938.941
1188,82.72,1122835.367
1187,82.7,1121588.18
1187,82.62,1121411.545
1187,82.62,1122081.994
1187,82.6,1121752.768
1186,82.59,1120058.846
1187,82.6,1121492.466
1190,82.54,1124106.813
1189,82.54,1123340.985
1186,82.58,1122683.791
1187,82.57,1122338.09
1190,82.5,1123883.598
1187,82.57,1121635.957
1187,82.6,1121516.576
1190,82.54,1123763.222
1190,82.5,1124023.96
1188,82.49,1122529.543
1187,82.56,1122611.187
1190,82.52,1124621.524
1191,82.58,1125908.081
1189,82.66,1123011.212
1190,82.66,1123400
1190,82.64,1123681.945
1191,82.58,1124129.635
1190,82.59,1123366.935
1190,82.54,1123116.209
1191,82.58,1125152.108
1191,82.56,1125166.661
1190,82.6,1123578.228
1190,82.62,1124770.943
1193,82.64,1127625.912
1193,82.61,1125496.721
1193,82.58,1125607.565
1193,82.58,1128129.574
1193,82.62,1128493.192
1194,82.6,1128695.758
1193,82.58,1126625.584
1194,82.59,1125904.038
1193,82.52,1124669.101
1190,82.58,1121830.523
1193,82.43,1125200
1193,82.42,1126395.6
1196,82.34,1127614.437
1193,82.34,1125166.969
1193,82.35,1125896.803
1197,82.28,1128555.371
1195,82.27,1126084.527
1193,82.32,1124892.256
1195,82.28,1127344.854
1199,82.22,1129918.362
1197,82.18,1128275.101
1195,82.22,1126761.764
1196,82.18,1128855.549
1198,82.16,1129604.531
1197,82.16,1127470.217
1197,82.14,1127811.142
1198,82.16,1128832.694
1199,82.12,1129718.964
1198,82.16,1128707.08
1199,82.1,1129135.868
1201,82.06,1131810.716
1201,82.06,1131495.851
1199,82.02,1129356.479
1199,82.04,1129556.192
1202,82,1132870.356
1202,81.98,1131664.633
1201,81.96,1129410.65
1202,81.92,1131348.301
1204,81.88,1133146.132
1203,81.9,1131270.188
1205,81.82,1131751.623
1205,81.72,1133102.403
1205,81.68,1134189.467
1204,81.7,1132463.673
1204,81.68,1131053.349
1207,81.56,1134052.446
1206,81.56,1134593.904
1205,81.58,1132351.488
1207,81.54,1133772.964
1208,81.44,1135691.598
1208,81.4,1135407.476
1206,81.44,1133481.109
1209,81.34,1134912.906
1211,81.24,1136109.188
1209,81.22,1135410.539
1208,81.24,1135237.963
1210,81.2,1135393.207
1212,81.08,1138020.846
1210,81.08,1137047.437
1208,81.12,1134431.835
1211,81.08,1136722.548
1214,80.98,1139010.472
1214,80.87,1139119.154
1212,80.8,1136844.577
1211,80.78,1135425.623
1216,80.76,1140062.756
1217,80.68,1140297.451
1213,80.66,1135767.999
1214,80.62,1136776.232
1218,80.6,1140800
1218,80.52,1140449.204
1216,80.46,1138537.897
1215,80.44,1137464.164
1219,80.4,1141697.152
1220,80.36,1142812.338
1217,80.32,1138470.191
1218,80.3,1140002.539
1222,80.23,1143231.737
1223,80.1,1143208.166
1218,80.1,1138329.514
1219,80,1135929.484
1225,79.82,1141513.393
1226,79.53,1141655.956
1224,79.34,1138168.872
1222,79.23,1132930.63
1224,78.86,1129398.843
1228,78.53,1135605.856
1225,78.23,1113587.719
1223,77.36,1043197.382
1225,59.57,935117.7252
1226,44.82,805131.4555
1223,28.69,719816.8843
1223,20.1,718420.9651
1222,13,717865.9241
1210,7.08,711891.8491
1211,2.12,712499.2357
1229,0,721876.4625
1220,0,717247.964
1226,0,719081.832
1218,0,716554.2207
1222,0,717480.5424
1217,0,714957.5094
1221,0,717215.8799
1217,0,715118.9592
1217,0,714950.8745
1216,0,714967.9308
1214,0,714501.6625
1218,0,715659.4223
1215,0,714627.6551
1211,0,713340.3329
1213,0,713670.2675
1215,0,714291.976
1214,0,713864.6159
1210,0,711751.1115
1212,0,712750.7281
1214,0,713118.9101
1210,0,711827.0932
1208,0,725996.2659
1210,2.35,771281.5194
1213,8.05,813218.9871
1214,12.86,840155.574
1222,19.02,852133.7851
1217,21.42,853548.2309
1203,24.89,861486.6926
1212,27.21,873000.4994
1208,28.28,868680.0366
1209,30.27,876495.6272
1211,30.76,869750.9669
1211,31.52,876334.8168
1208,31.83,868283.6144
1212,32.18,875216.9675
1205,32.45,871506.3863
1209,32.49,870663.7679
1211,32.64,874195.0549
1208,32.7,872371.5181
1208,32.82,873169.0951
1210,32.84,871578.7099
1211,32.76,871923.3216
1209,32.82,874070.2142
1208,32.92,872936.5333
1209,32.9,870670.1004
1211,32.86,872415.7833
1210,32.88,874136.7776
1208,32.9,871309.3671
1210,32.88,872716.7721
1209,33.04,877351.1767
1209,33.2,882140.6703
1210,33.63,889659.6718
1209,34.14,891083.1273
1211,34.62,895955.0399
1209,35.33,900884.1107
1210,35.9,904350.7923
1210,36.48,906053.8518
1212,37.03,911372.8029
1211,37.5,916967.744
1210,38.2,916150.911
1211,38.68,918623.9099
1211,39.1,921929.7181
1211,39.59,921308.9109
1208,39.86,919768.7925
1208,40.09,921340.6832
1214,40.36,928367.4429
1212,40.66,930383.5815
1211,41.15,928102.4159
1211,41.52,931293.8075
1214,41.84,935713.5675
1214,42.27,936486.6564
1209,42.6,934659.6531
1211,42.91,936155.6857
1215,43.04,938978.6673
1213,43.08,937778.2208
1211,43.23,937491.9429
1213,43.4,939804.925
1215,43.56,942610.8101
1214,43.75,943491.2884
1214,43.92,944470.3702
1214,44.25,945091.8395
1214,44.46,950352.9382
1214,44.84,959525.6107
1213,45.85,962092.4235
1214,46.54,966446.6948
1217,47.62,974277.1997
1216,48.5,976297.5518
1216,49.12,975492.5561
1216,49.75,977104.2599
1217,50.1,980371.1023
1217,50.5,982804.4266
1215,50.84,980318.7357
1215,51.18,981487.5003
1219,51.42,986005.4408
1218,51.54,985782.0473
1217,51.69,982147.9834
1217,51.96,986616.8611
1220,52.17,990515.2946
1220,52.36,990723.4509
1217,52.5,988493.0073
1217,52.81,990880.3283
1221,53,993670.4487
1222,53.04,992463.0236
1218,53.08,989718.4903
1219,53.15,991240.8409
1222,53.16,994366.8195
1222,53.18,992635.9422
1221,53.1,991036.177
1220,53.06,990775.0163
1222,53.12,993115.664
1223,53.14,993674.5718
1222,53.08,990896.0329
1222,52.98,990867.3083
1223,53,993552.5142
1222,53.04,993001.597
1221,53.02,990870.5319
1222,52.96,991563.3269
1223,52.96,993233.3378
1226,52.93,993695.3266
1224,52.84,991132.9205
1224,52.76,990632.4381
1226,52.74,994211.6017
1226,52.76,993260.5131
1223,52.72,990729.5765
1224,52.72,991725.8913
1227,52.66,993659.2082
1226,52.64,992555.7258
1223,52.66,991140.935
1226,52.66,991962.9085
1229,52.58,993211.4579
1226,52.48,992753.7683
1223,52.54,991552.5038
1227,52.56,993890.1684
1228,52.6,996648.1114
1226,52.79,995859.1766
1224,52.98,995529.5994
1226,53.09,996104.3367
1229,53.08,997611.1368
1227,53.08,996167.039
1226,53.14,993998.7974
1228,53.12,996270.5061
1229,53.06,996682.0584
1227,53.12,997552.5601
1227,53.2,997636.4802
1228,53.16,996248.1473
1229,53.08,996938.4781
1229,53.06,998625.5788
1227,53.08,996495.4364
1227,53.08,995411.1423
1229,53.06,996926.9084
1229,53.06,998436.992
1229,53.08,997258.9799
1229,53.04,996577.0764
1229,53,996293.4171
1229,53.04,997693.3513
1229,53.08,998177.1149
1229,53.08,997047.9488
1229,53,996470.387
1230,52.96,997656.0268
1231,52.92,998333.4248
1228,52.94,995295.8519
1228,52.96,995758.4662
1230,52.98,998859.2971
1229,52.98,997896.4736
1229,52.96,996600
1227,53.02,995895.272
1229,53,996643.1916
1230,52.98,998990.6858
1227,53.02,995906.929
1228,53.02,995633.5267
1230,53,997573.2689
1232,52.92,998718.6061
1230,52.88,996934.4064
1228,52.88,995162.8584
1229,52.92,997254.2368
1231,52.92,998707.655
1229,52.9,996886.4649
1228,52.9,995481.516
1230,52.92,997267.1921
1232,52.9,998895.8704
1229,52.88,996896.1923
1228,52.9,995881.5022
1229,52.92,996610.8309
1231,52.9,997491.4614
1229,52.9,998048.7625
1229,52.94,996698.1303
1230,52.9,996382.8548
1230,52.86,997919.3131
1228,52.94,997119.2519
1228,53.02,996670.1519
1230,52.96,996800
1230,52.9,997291.4463
1229,52.96,998059.5188
1229,53.02,997237.7663
1229,52.96,996129.8014
1228,52.96,996561.1704
1227,53,997389.6806
1227,53.08,996649.568
1227,53.12,996350.1834
1229,53.12,997701.472
1230,53.04,998299.8116
1227,53.04,996509.3704
1226,53.12,995810.0766
1229,53.12,996901.1452
1229,53.08,998200
1226,53.16,997147.8783
1227,53.2,995760.6755
1229,53.1,997010.3112
1227,53.12,997049.7293
1226,53.24,996260.0674
1227,53.28,996070.0346
1227,53.36,998090.5975
1228,53.53,1001950.1
1229,53.62,1002179.921
1226,53.62,998805.8471
1225,53.62,995331.6607
1226,53.68,999763.1723
1226,53.72,1001088.267
1226,53.64,996170.6214
1225,53.58,994439.6123
1226,53.36,991159.5123
1226,52.61,970828.0434
1225,50.15,916811.347
1222,45.32,826645.7941
1220,28.96,734134.5386
1223,21.78,718077.6299
1216,13,714668.9159
1204,8.36,709260.5819
1208,4.72,711583.0401
1227,0.15,720317.02
1213,0,712814.568
1219,0,715736.1407
1211,0,713812.3747
1218,0,716032.741
1209,0,711203.3042
1213,0,713028.3012
1211,0,711950.2567
1210,0,712249.6875
1208,0,710617.6587
1205,0,709150.3202
1207,0,710430.3658
1207,0,710477.4441
1202,0,707419.0807
1200,0,706580.7891
1204,0,708750.9003
1203,0,708208.8248
1198,0,705230.0957
1196,0,704641.4712
1200,0,706620.2973
1199,0,706000.2222
1193,0,703049.4726
1193,0,703310.1596
1196,0,705000
1194,0,703877.8108
1188,0,701170.0433
1188,0,700839.2726
1192,0,702890.7899
1190,0,702398.7232
1184,0,699310.0815
1183,0,699099.7613
1187,0,700680.1789
1187,0,700359.6697
1181,0,698029.9603
1179,0,697089.6554
1182,0,698140.0678
1181,0,697839.4691
1178,0,696869.9646
1177,0,696510.684
1176,0,695389.7733
1176,0,695070.0573
1175,0,694920.1722
1172,0,694050.2181
1172,0,693400
1172,0,693329.9799
1170,0,693200
1170,0,692289.8699
1167,0,692627.3004
1168,0.16,703615.1412
1169,0.7,728689.3209
1166,4.32,769227.9109
1166,11.3,819523.9715
1175,17.74,873756.4708
1177,24.38,927037.2388
1166,29.64,945407.929
1163,38.3,960840.1251
1164,43.33,981272.3859
1169,49.74,1025110.38
1160,56.58,1039455.376
1167,60.6,1059598.14
1164,64.84,1074210.789
1162,69.66,1081888.153
1166,72.33,1090390.225
1163,74.45,1091815.977
1164,76.22,1096317.909
1163,77.4,1098959.649
1163,78.64,1108192.619
1166,80.54,1124939.288
1165,82.45,1128429.346
1166,84.09,1132256.633
1166,85.5,1136220.031
1165,86.44,1134959.984
1165,87.75,1136910.266
1169,88.38,1139649.125
1169,88.83,1140831.889
1167,89.22,1139190.224
1167,89.48,1150007.919
1171,90.08,1171640.598
1171,91.92,1172920.022
1169,93.21,1174495.618
1172,94.2,1181058.41
1172,94.82,1185579.706
1172,95.82,1185150.34
1172,96.39,1186290.287
1174,96.73,1187619.613
1174,96.98,1188050.199
1172,97.18,1187189.729
1173,97.39,1187921.764
1178,97.41,1190140.163
1175,97.46,1188859.513
1171,97.58,1186841.654
1175,97.6,1189872.697
1179,97.56,1191618.822
1176,97.62,1189520.123
1175,97.66,1189140.068
1177,97.66,1190381.997
1180,97.58,1191989.521
1178,97.6,1190828.852
1178,97.62,1190381.202
1180,97.58,1191708.62
1179,97.59,1190800
1179,97.58,1190870.135
1180,97.6,1191350.459
1181,97.56,1192280.767
1181,97.55,1192519.228
1182,97.56,1192982.294
1184,97.52,1194659.843
1184,97.5,1193487.645
1183,97.53,1192572.229
1185,97.5,1194701.372
1186,97.46,1195509.441
1185,97.48,1194389.433
1184,97.48,1194210.54
1187,97.48,1195581.192
1190,97.4,1196979.791
1187,97.44,1195077.177
1185,97.46,1194472.571
1190,97.38,1197830.718
1191,97.36,1197666.439
1188,97.38,1195620.879
1190,97.36,1196890.979
1192,97.32,1198080.293
1192,97.3,1197898.293
1190,97.34,1196670.118
1192,97.32,1197640.872
1195,97.24,1199270.174
1193,97.26,1198418.334
1191,97.32,1197090.235
1193,97.28,1199895.02
1194,97.35,1203961.318
1196,97.57,1206962.817
1196,97.92,1209759.695
1193,98.27,1207568.719
1197,98.26,1206540.092
1197,98.26,1207850.336
1196,98.42,1210220.821
1197,98.6,1211070.054
1198,98.64,1211619.905
1199,98.72,1212189.643
1198,98.84,1211729.979
1199,98.9,1212790.043
1202,98.88,1214789.703
1201,98.92,1213630.084
1200,98.94,1212829.492
1202,98.96,1214000
1202,98.98,1214139.948
1202,98.98,1214190.146
1202,98.96,1213800
1203,98.88,1214289.745
1204,98.88,1215130.073
1205,98.86,1214579.755
1205,98.8,1214429.485
1205,98.8,1215320.297
1205,98.82,1215150.181
1207,98.78,1215239.96
1206,98.72,1214830.205
1207,98.7,1216349.924
1208,98.72,1216580.978
1208,98.66,1215239.94
1208,98.56,1215528.864
1210,98.58,1217580.875
1209,98.58,1216520.076
1210,98.58,1216279.841
1211,98.44,1216869.814
1210,98.36,1217209.695
1211,98.31,1217530.166
1211,98.26,1217190.233
1213,98.24,1217498.518
1213,98.28,1218590.559
1211,98.32,1217780.744
1212,98.34,1217279.618
1215,98.22,1219058.037
1215,98.2,1220143.983
1214,98.24,1217939.467
1216,98.22,1218549.423
1217,98.14,1217314.598
1214,98,1213590.511
1214,97.88,1213130.248
1217,97.74,1216552.598
1222,97.7,1222362.681
1218,97.7,1216609.924
1215,97.6,1210195.738
1218,97.32,1214333.634
1223,97.16,1217339.291
1221,97.03,1215788.852
1217,97,1213444.05
1220,97,1215679.079
1224,96.92,1216757.625
1225,96.86,1217381.775
1221,96.78,1215485.446
1220,96.8,1214443.418
1225,96.76,1217443.934
1225,96.7,1217938.511
1221,96.7,1215408.949
1223,96.72,1216008.956
1225,96.68,1216748.45
1226,96.6,1218026.719
1226,96.62,1217948.277
1223,96.62,1216156.983
1226,96.56,1217825.861
1228,96.5,1219000
1227,96.48,1218443.232
1226,96.48,1216772.913
1227,96.44,1216575.358
1229,96.42,1217423.936
1230,96.31,1214903.45
1228,96.08,1210535.999
1228,95.43,1202710.034
1232,94.78,1193577.379
1232,93.23,1180252.805
1229,91.54,1172278.615
1230,89.59,1164720.957
1232,87.02,1150472.632
1233,84.46,1133945.416
1231,81.58,1102145.582
1228,78.01,1034253.758
1231,69.29,935267.1906
1232,59.05,827934.633
1226,40.56,734840.7718
1225,31.08,719269.7228
1224,19.44,719051.4742
1221,14.16,717424.7904
1214,7.93,713301.6817
1214,2.22,713454.1793
1223,0,719499.3502
1220,0,717083.1526
1226,0,719344.5904
1217,0,715467.6684
1217,0,714967.8864
1223,0,718424.9963
1219,0,716112.7715
1214,0,714013.9858
1212,0,712776.2556
1217,0,714809.1053
1216,0,714294.0405
1211,0,712391.1486
1210,0,711721.0468
1210,0,711827.3339
1211,0,712303.6857
1208,0,710302.8459
1205,0,709418.4665
1208,0,710339.43
1207,0,709833.8228
1203,0,707842.8845
1202,0,707427.6193
1203,0,708391.1389
1202,0,707164.5477
1197,0,705390.778
1197,0,705557.4457
1199,0,706251.8324
1196,0,704833.0074
1193,0,703400
1193,0,703469.6186
1193,0,703460.5939
1192,0,702712.0661
1190,0,702078.7127
