Speed,q,p
529,11.84,374995
530,11.63,374845
529,9.59,367563
527,11.27,372438
528,12.14,375607
530,9.98,369180
527,9.64,366828
526,11.62,373215
528,11.49,373506
528,10.34,369555
526,10.82,370477
526,11.36,372311
527,10.90,371168
526,10.57,369733
526,11.36,372176
526,11.44,372725
526,10.82,370329
525,11.38,372097
526,11.44,372444
527,11.17,371972
526,10.49,369171
524,11.65,372862
526,12.44,376023
526,9.71,366499
524,11.25,371485
525,11.97,373990
527,10.95,371348
525,9.89,366957
524,10.97,370531
526,11.91,374062
526,10.56,369701
525,10.18,367951
524,12.13,374542
525,11.50,372492
526,10.90,370576
525,10.57,369159
525,11.64,372836
525,11.44,372284
525,10.90,370439
525,10.84,370104
524,11.36,371873
526,11.18,371543
526,10.84,370371
525,10.43,368824
525,11.58,372628
524,11.36,371887
525,11.63,372945
525,10.31,368266
525,11.36,371874
525,11.16,371326
525,10.84,370106
524,11.36,371887
524,11.63,372819
526,10.96,370793
525,10.90,370442
525,10.91,370323
525,11.70,373033
525,11.24,371472
525,11.43,372269
525,10.59,369224
525,11.44,372150
525,11.28,371747
525,11.24,371466
525,11.24,371466
525,11.24,371466
525,11.24,371468
525,11.26,371672
525,10.99,370737
525,11.51,372551
525,10.91,370314
525,11.44,372136
525,10.96,370639
526,10.58,369624
525,10.33,368348
524,11.64,372834
525,11.43,372275
525,10.77,369836
525,11.36,371875
526,11.17,371532
526,10.51,369381
524,11.24,371480
524,11.64,372854
525,11.98,374167
526,10.36,368745
525,10.85,370111
525,11.44,372145
525,11.18,371392
525,10.84,370099
524,11.10,370997
525,11.44,372147
526,11.17,371529
525,10.60,369248
525,11.95,373915
525,11.24,371464
525,11.15,371316
525,10.65,369429
525,11.36,371881
525,11.43,372280
525,10.90,370438
525,10.85,370109
524,11.36,371874
525,11.23,371591
526,10.58,369619
525,10.24,368034
524,12.18,374685
525,11.84,373518
526,11.53,372743
525,10.49,368889
524,11.45,372171
526,11.88,373972
526,10.42,369095
524,10.85,370121
524,11.65,372893
526,11.23,371733
526,10.58,369481
525,10.52,368992
524,12.23,374878
525,11.57,372757
526,10.90,370583
524,10.95,370480
525,12.05,374264
526,11.35,372280
525,10.53,369167
524,11.45,372178
524,12.05,374243
526,11.03,371198
526,10.58,369486
525,10.59,369240
525,11.63,372822
525,11.18,371261
525,11.18,371389
524,10.91,370330
524,11.70,373056
525,11.88,373689
526,10.70,370044
526,10.58,369623
526,10.27,368434
526,9.71,366638
525,10.42,368789
526,10.30,368535
526,10.50,369194
525,10.17,367773
525,10.70,369602
525,10.55,369109
526,10.16,368028
525,9.90,366847
524,11.20,371314
526,10.89,370682
525,9.71,366208
524,10.57,369163
525,11.35,371848
526,10.49,369476
525,9.89,366960
524,10.65,369445
525,11.61,372879
527,9.10,364834
525,9.12,364159
524,10.33,368334
526,10.99,371059
527,8.94,364286
522,9.33,364880
524,12.53,375902
528,10.32,369626
526,7.58,359305
521,12.31,375130
526,12.64,376734
528,9.69,367289
522,9.25,364614
522,14.03,381057
526,13.12,378376
527,8.96,364314
520,11.58,372645
522,14.70,383378
531,10.77,372187
528,5.92,354173
520,8.97,363645
526,14.86,384263
532,6.90,359473
522,5.85,352923
518,15.95,387672
533,12.49,378825
529,4.89,351707
515,12.68,376425
525,18.06,395120
534,10.74,373227
523,4.47,350000
516,17.42,392708
533,18.24,398794
536,2.01,353721
513,4.24,350000
516,19.00,398169
539,9.93,372519
530,1.38,351525
515,9.07,363989
524,17.29,392271
537,8.65,367216
524,2.68,350000
510,16.74,390379
531,17.73,396019
535,6.26,358249
516,7.65,359130
518,19.97,401489
535,16.25,392622
532,1.75,352412
511,6.80,356192
519,20.99,404993
541,7.56,365249
527,1.04,350648
512,11.54,372491
526,17.54,393632
538,6.85,361488
523,2.69,350000
510,18.22,395492
531,17.11,394155
534,5.79,356340
515,7.92,360044
519,20.25,402469
536,15.79,391320
533,1.74,352526
511,7.09,357180
519,21.20,405742
542,7.02,363687
526,0.73,350399
512,11.88,373669
527,17.84,394970
538,6.87,361414
524,2.68,350000
509,16.76,390451
530,18.91,399671
536,7.32,362167
518,6.10,353793
516,20.30,402634
535,17.60,397165
534,1.47,352969
511,5.72,352476
518,20.94,404844
542,9.33,371467
529,0.81,351337
513,9.77,366406
524,18.23,395525
537,5.13,355285
521,3.50,350000
512,18.52,396502
533,15.96,390747
533,4.86,353001
515,9.49,365458
521,20.30,402621
537,14.13,386023
530,2.45,351583
510,13.25,378392
522,22.00,408490
529,16.81,392208
523,30.20,437018
543,39.22,491892
568,34.58,479391
569,40.55,511418
553,51.13,558481
520,60.07,589457
508,88.32,667368
510,81.86,651853
504,84.96,651853
500,87.18,664624
495,87.00,664190
489,86.81,663753
477,88.61,668075
467,88.35,667449
452,89.08,669192
436,89.08,669192
410,89.08,669192
386,89.08,669192
354,89.08,669192
338,88.74,668385
354,71.29,626666
399,79.46,646113
458,84.55,658322
476,84.17,657417
463,89.08,669192
456,89.05,669124
478,87.52,665439
516,84.11,657270
553,85.79,682740
570,85.40,694510
574,88.55,705779
583,89.94,716371
606,88.69,728552
634,89.38,743485
659,83.19,733016
671,78.61,720329
678,78.32,721556
696,77.28,723508
730,80.58,746222
759,81.71,768480
776,83.19,795883
784,84.55,811243
797,86.38,834243
820,87.51,865448
853,88.27,906958
875,88.95,934573
890,90.51,958165
906,92.95,987508
934,95.51,1037500
962,97.08,1083070
990,98.32,1127856
1011,99.40,1163802
1031,101.30,1204341
1057,102.24,1242599
1083,103.37,1263270
1107,103.80,1277780
1134,104.01,1292263
1163,104.37,1308685
1187,106.01,1330112
1218,111.69,1378867
1256,117.13,1431059
1286,120.65,1469033
1311,123.12,1501184
1333,124.94,1504426
1366,126.17,1516177
1398,127.44,1545988
1435,128.49,1574983
1472,128.71,1599739
1498,126.42,1600089
1515,123.13,1600555
1541,117.23,1597829
1559,90.53,1398099
1565,61.31,1266829
1646,41.64,1222050
1692,29.05,1152562
1708,19.49,1074665
1704,13.26,1014462
1682,8.07,967345
1642,0.00,894092
1593,0.00,890653
1516,0.00,860736
1469,0.00,837280
1424,0.00,815207
1384,0.00,795903
1345,0.00,777275
1305,0.00,762470
1266,0.00,742243
1229,0.00,723345
1195,0.00,706500
1158,0.00,688972
1114,0.04,667057
1016,2.05,615179
907,13.86,576258
890,29.59,692634
947,45.31,822362
1003,55.61,886808
940,61.99,876377
893,69.72,876641
965,76.39,975744
999,77.92,1020241
943,80.71,979249
951,85.85,1015604
1006,88.41,1097448
999,90.62,1103622
975,94.25,1090482
1002,98.61,1146551
1037,101.04,1210114
1022,103.83,1207674
1014,108.17,1225418
1047,113.09,1303726
1068,114.72,1327723
1064,118.25,1348685
1066,118.86,1353469
1081,117.12,1348506
1107,115.48,1349803
1118,112.57,1336516
1106,109.19,1310545
1113,104.96,1287711
1142,100.32,1274558
1153,94.97,1239292
1141,91.61,1208555
1153,88.67,1190193
1182,86.38,1181208
1183,84.82,1168079
1174,84.10,1159096
1193,83.12,1156370
1213,82.03,1161553
1207,81.61,1152166
1207,82.97,1164183
1231,85.97,1212285
1246,89.32,1253364
1238,92.61,1271395
1242,94.72,1289683
1266,96.48,1319024
1275,97.56,1332011
1266,98.39,1331531
1278,99.57,1346632
1305,100.20,1366601
1307,100.28,1367774
1299,100.30,1363302
1317,100.31,1365391
1342,99.89,1348532
1339,99.37,1347853
1334,98.86,1347474
1360,97.95,1339712
1379,96.74,1344401
1367,95.16,1328365
1373,94.33,1326876
1404,93.74,1341392
1410,91.95,1334631
1396,90.34,1317204
1412,86.64,1299356
1434,80.54,1265732
1428,73.77,1214528
1424,69.00,1179234
1444,63.15,1158269
1454,56.06,1139939
1441,51.17,1123731
1447,47.56,1120729
1466,45.02,1126036
1460,42.47,1118216
1455,41.05,1112958
1471,39.93,1118084
1471,38.86,1110014
1465,38.12,1101226
1477,37.91,1106573
1480,37.72,1106478
1474,39.26,1114766
1488,41.71,1130420
1484,43.03,1131510
1473,45.05,1129770
1493,48.68,1147819
1506,51.49,1163670
1489,55.42,1159537
1498,61.96,1185151
1521,67.06,1238770
1508,68.61,1230187
1510,72.32,1253171
1538,73.92,1294361
1532,74.67,1291109
1528,78.50,1306691
1552,80.99,1344114
1555,81.51,1349394
1550,84.47,1359174
1574,86.59,1386962
1578,86.87,1389615
1569,88.82,1395401
1590,88.87,1402289
1601,87.59,1400356
1591,85.78,1388767
1611,85.16,1392827
1626,83.56,1391274
1609,81.04,1374365
1624,80.32,1376714
1645,78.71,1377427
1635,75.90,1361814
1641,74.38,1357941
1655,72.83,1356673
1656,70.77,1348800
1659,69.01,1342620
1662,67.18,1336587
1673,65.58,1334822
1679,57.23,1303618
1660,39.20,1217064
1697,27.63,1142290
1712,18.47,1064990
1705,11.85,1002705
1682,7.68,964165
1647,4.34,934436
1608,0.00,891738
1560,0.00,885315
1504,0.00,854404
1457,0.00,831032
1417,0.00,811760
1373,0.00,790340
1333,0.00,773178
1296,0.00,757950
1257,0.00,737753
1220,0.00,719043
1186,0.00,702212
1148,0.00,684730
1110,0.08,664937
1032,3.57,632614
990,13.41,638906
1051,34.74,823245
1114,45.35,892333
1005,50.64,865913
1034,63.16,956468
1095,67.08,1009248
998,70.81,972000
1081,77.18,1078982
1039,79.36,1073509
1043,84.39,1112328
1091,85.90,1146411
1022,94.87,1153912
1090,97.26,1226916
1060,98.89,1222935
1064,105.92,1269738
1088,106.00,1282001
1065,111.22,1304304
1093,114.97,1340477
1081,119.18,1361542
1094,122.99,1390796
1096,125.57,1407190
1101,129.49,1433475
1103,132.17,1443435
1107,135.40,1453842
1123,136.75,1462765
1109,137.24,1459773
1127,136.73,1463872
1135,137.25,1467727
1127,137.43,1465741
1145,137.23,1470894
1137,137.39,1469050
1153,137.15,1473448
1159,137.46,1476106
1149,137.48,1473050
1175,137.42,1481126
1166,137.56,1478375
1169,137.52,1479494
1189,137.41,1485460
1177,135.79,1477544
1194,133.31,1477600
1191,131.48,1472372
1194,130.17,1470298
1213,129.09,1476431
1197,128.17,1460624
1217,127.65,1470875
1219,127.46,1471695
1215,126.82,1464487
1236,126.81,1479134
1220,126.35,1465424
1243,126.18,1480115
1240,126.23,1478644
1239,125.93,1476146
1260,126.25,1492338
1241,125.84,1477013
1269,125.96,1496668
1258,125.84,1488316
1266,125.15,1488784
1281,124.63,1495422
1266,123.73,1479190
1292,122.70,1488253
1275,121.85,1471236
1296,119.55,1467585
1291,116.49,1447250
1297,114.22,1437405
1308,112.14,1431422
1293,108.00,1400128
1319,103.39,1380232
1302,99.77,1362119
1322,97.33,1346450
1320,95.66,1338672
1320,95.79,1339142
1332,96.81,1337633
1324,97.71,1347266
1344,98.87,1342109
1329,100.63,1360158
1346,102.81,1361471
1341,105.88,1379827
1351,110.39,1397735
1355,114.46,1424000
1356,117.57,1443239
1366,119.82,1464550
1360,121.28,1471260
1372,122.52,1490406
1373,123.22,1497062
1384,123.72,1508726
1376,123.87,1504236
1392,124.16,1517295
1389,124.12,1514989
1399,124.08,1521530
1397,123.96,1519563
1405,123.83,1523750
1410,123.65,1526131
1408,123.42,1522694
1419,123.35,1530050
1419,123.06,1527773
1430,122.93,1534647
1427,122.66,1531133
1435,122.49,1534555
1435,122.20,1532632
1446,120.00,1525038
1433,86.51,1307937
1455,60.64,1151717
1545,40.62,1160066
1600,27.52,1119358
1620,18.26,1053341
1618,12.10,986762
1598,7.65,954428
1560,0.00,885074
1512,0.00,858875
1470,0.00,837424
1414,0.00,810449
1376,0.00,791701
1337,0.00,774552
1297,0.00,758478
1262,0.00,740309
1225,0.00,721764
1189,0.00,703573
1155,0.00,687948
1119,0.00,669875
1088,0.00,650295
1047,0.04,625013
1019,1.54,614305
1047,7.39,658866
1078,22.62,762331
1041,37.10,828298
1037,44.99,855813
1053,46.49,867067
1032,50.56,875275
1061,49.54,881484
1029,53.66,892574
1054,53.26,902902
1036,57.49,920661
1056,57.41,933967
1036,60.69,941182
1053,61.63,963338
1042,64.98,976558
1056,65.58,991681
1046,68.64,1006268
1052,69.99,1021944
1046,72.08,1030417
1057,74.01,1050992
1051,76.27,1064586
1055,77.88,1077907
1053,80.22,1093911
1060,82.06,1109006
1056,83.93,1120803
1064,85.99,1138135
1060,87.62,1148310
1065,90.02,1167375
1061,91.24,1173890
1069,94.28,1197235
1069,95.60,1205756
1070,98.46,1224897
1068,99.58,1231515
1075,102.58,1253971
1077,103.79,1262925
1077,106.53,1280209
1077,108.18,1290651
1080,110.65,1307349
1087,112.24,1320404
1082,115.10,1336521
1087,116.85,1349487
1090,119.47,1367094
1095,120.51,1375752
1092,123.07,1390421
1094,125.17,1404268
1096,127.92,1421851
1104,129.21,1432633
1101,131.78,1441474
1107,133.13,1447551
1109,135.76,1455384
1113,136.97,1460251
1111,136.83,1459003
1117,137.09,1461899
1116,136.95,1460918
1126,137.10,1464592
1118,136.95,1461763
1128,128.47,1436882
1121,113.34,1342570
1131,99.55,1263417
1122,86.93,1165005
1132,76.43,1084637
1127,66.80,1013382
1130,54.07,940976
1128,38.31,869404
1125,27.18,812232
1127,18.71,769990
1129,12.34,738159
1115,7.80,706508
1103,5.05,685039
1135,2.91,692980
1130,0.00,675938
1103,0.00,659691
1135,0.00,678474
1112,0.00,665536
1122,0.00,671726
1114,0.00,666692
1113,0.00,666067
1115,0.00,667556
1111,0.00,664675
1114,0.00,666681
1102,0.00,659433
1114,0.00,666650
1101,0.00,658718
1112,0.00,665318
1093,0.00,653422
1109,0.00,663737
1093,0.00,653837
1107,0.00,662528
1090,0.00,651655
1102,0.00,659126
1090,0.00,651865
1100,0.00,658324
1085,0.00,648793
1096,0.00,655367
1085,0.00,648831
1097,0.00,656183
1081,0.00,645824
1085,0.00,648900
1081,0.00,646131
1089,0.00,650938
1080,0.00,645750
1082,0.00,646828
1080,0.00,645294
1082,0.00,646635
1071,0.00,640066
1073,0.00,640867
1078,0.00,644037
1077,0.00,643425
1070,0.00,639289
1068,0.00,638169
1069,0.00,638675
1071,0.00,639997
1069,0.00,638694
1063,0.00,634479
1067,0.00,637139
1064,0.00,635319
1063,0.00,635037
1052,0.00,628061
1064,0.00,635578
1056,0.00,630344
1064,0.00,635578
1046,0.01,624385
1061,0.25,634828
1049,2.32,637144
1064,8.15,673166
1061,13.78,694658
1065,17.91,722305
1057,19.90,730007
1045,24.18,755908
1065,27.85,793103
1044,29.76,799143
1059,33.84,822769
1047,36.43,828136
1055,37.67,836675
1053,39.39,842690
1050,40.28,845007
1051,40.96,847709
1050,42.55,852693
1056,45.96,866578
1048,47.74,869416
1057,50.77,886532
1050,52.17,893072
1056,53.43,905210
1048,54.11,906409
1057,54.97,916841
1051,55.12,914967
1058,55.60,921750
1054,55.62,920110
1057,56.03,924374
1056,55.89,923175
1055,56.13,924440
1058,55.95,924247
1054,56.11,923754
1060,55.84,924033
1056,55.71,921871
1065,55.39,922886
1053,55.03,915793
1063,54.32,914509
1054,53.91,907960
1067,53.57,910954
1051,51.58,889579
1063,48.47,878921
1053,46.70,867529
1069,44.21,866697
1056,42.48,855028
1068,41.42,856757
1054,40.80,848587
1069,40.18,852946
1056,39.66,845289
1068,39.73,850424
1057,39.49,844903
1069,39.63,850781
1057,39.43,844778
1067,39.63,849592
1059,39.49,845646
1068,39.63,850327
1057,39.47,844902
1064,39.77,849017
1064,39.99,849979
1065,41.29,855035
1063,42.04,856495
1062,43.61,861412
1064,44.32,864986
1062,45.23,867280
1063,45.43,868250
1060,46.06,869197
1068,46.17,873024
1059,46.37,869380
1068,46.57,874742
1057,46.88,870091
1069,46.94,876580
1058,47.00,871204
1069,47.12,876999
1056,47.22,870865
1069,47.22,877207
1059,47.20,872271
1071,47.24,878504
1058,47.20,871888
1070,47.23,877811
1061,46.98,872385
1071,46.92,877236
1059,46.56,870066
1070,46.48,875393
1062,45.53,867913
1069,43.83,865572
1059,33.81,822682
1067,26.99,787710
1061,16.64,710778
1054,10.71,676633
1045,7.89,659445
1050,3.89,645497
1078,2.47,656373
1051,0.00,627489
1051,0.00,627039
1067,0.00,637394
1049,0.00,625872
1065,0.00,636286
1049,0.00,626049
1056,0.00,630046
1053,0.00,628158
1050,0.00,626426
1052,0.00,628010
1044,0.00,622987
1050,0.00,626737
1039,0.00,619537
1048,0.00,625385
1039,0.00,619706
1046,0.00,623959
1036,0.00,618039
1043,0.00,622178
1037,0.00,618583
1038,0.00,618851
1031,0.00,614642
1034,0.00,616715
1035,0.00,617329
1025,0.00,611028
1034,0.00,616322
1021,0.00,608571
1035,0.00,616890
1017,0.00,606048
1033,0.00,615999
1018,0.00,606421
1030,0.00,614119
1015,0.00,604738
1027,0.00,611899
1017,0.00,605510
1022,0.00,608985
1017,0.00,605833
1017,0.00,606090
1018,0.00,606459
1007,0.00,599810
1019,0.00,607301
1005,0.00,598413
1018,0.00,606174
997,0.00,593501
1020,0.00,607407
1001,0.00,595618
1015,0.00,604272
1001,0.00,596017
1005,0.00,598274
1004,0.00,597945
994,0.00,591124
1007,0.00,599472
992,0.00,589954
1005,0.00,598426
986,0.00,586543
1004,0.00,597736
986,0.00,586234
1001,0.00,595949
987,0.00,586654
992,0.00,590364
988,0.00,587473
982,0.00,583763
993,0.00,590965
978,0.00,581249
992,0.00,590132
973,0.00,577664
992,0.00,590354
972,0.00,577450
986,0.00,586344
973,0.00,578207
978,0.00,581256
976,0.00,580220
965,0.00,571843
980,0.00,582413
963,0.00,570483
978,0.00,581162
958,0.00,567462
972,0.00,577477
964,0.00,571188
968,0.00,574431
965,0.00,572086
964,0.00,571642
966,0.00,572862
957,0.00,566288
968,0.00,574151
957,0.00,566115
963,0.00,570469
954,0.00,564464
959,0.00,568196
955,0.00,565153
949,0.00,560795
950,0.00,561188
946,0.00,558671
948,0.00,559683
939,0.00,553627
936,0.00,551111
937,0.00,551924
923,0.00,542055
928,0.00,545552
917,0.00,537944
920,0.00,540062
907,0.00,530224
906,0.00,529474
906,0.00,529675
897,0.00,522898
894,0.00,521083
886,0.00,515458
887,0.00,516344
883,0.00,512853
870,0.00,503592
839,0.00,481493
809,0.00,460186
779,0.00,438633
748,0.00,417120
721,0.00,408901
689,0.00,399316
666,0.06,392587
637,1.33,387604
613,3.35,383118
598,5.82,381897
593,7.44,385427
583,8.32,384302
577,9.64,386273
574,10.40,387681
571,10.89,388170
570,11.04,388239
568,11.45,389018
566,11.56,388729
567,11.58,389204
567,11.52,389020
567,11.58,389216
567,11.64,389247
566,11.58,388801
568,11.59,389371
567,11.77,389578
567,11.65,389179
567,11.54,388934
567,11.60,389008
567,11.64,389403
567,11.64,389124
567,11.60,389145
568,11.58,389357
568,11.56,389279
567,11.52,389020
567,11.59,389238
567,11.77,389705
567,11.58,388941
568,11.57,389348
568,11.46,389097
567,11.53,389026
567,11.65,389322
567,11.52,389015
568,11.47,389120
568,11.58,389487
568,11.50,389090
568,11.46,389101
568,11.47,389109
567,11.60,389291
567,11.65,389448
567,11.48,388759
568,11.54,389377
568,11.62,389462
567,11.54,388811
567,11.63,389084
567,11.77,389703
566,11.66,388918
567,11.66,389328
567,11.60,389134
567,11.60,389130
566,11.67,389050
566,11.78,389185
567,11.78,389750
567,11.86,389854
566,11.85,389553
567,11.60,389149
568,11.60,389409
566,11.67,389070
566,11.85,389542
566,11.67,388938
567,11.78,389736
567,11.78,389583
566,11.77,389284
566,11.67,388919
565,11.89,389362
565,12.00,389619
565,12.05,389779
564,11.90,389152
565,11.95,389690
564,12.11,389510
563,12.24,389569
564,12.21,390053
565,12.03,389886
566,11.88,389781
566,11.91,389595
565,11.71,388911
565,11.94,389408
564,12.04,389452
564,12.04,389470
565,12.02,389840
565,12.07,390125
564,11.92,389201
564,12.02,389387
564,12.05,389471
564,12.16,389865
564,12.15,389978
564,12.00,389471
566,11.92,389641
566,11.94,389810
565,12.58,391573
567,26.64,442507
603,27.18,460054
676,37.07,538783
724,18.98,476546
712,0.12,406912
682,2.95,410283
663,14.36,435709
670,14.73,439576
676,13.65,439021
677,12.27,436101
675,11.75,433732
675,12.99,436840
675,12.82,436696
676,12.77,436833
675,11.84,434123
675,12.62,435867
675,12.68,436018
675,12.70,436057
675,12.62,435874
676,12.52,436061
676,11.81,434338
675,12.37,435362
675,12.10,434805
675,11.72,433804
674,12.50,435450
677,12.43,436227
675,10.85,431245
674,12.54,435526
676,12.08,435043
675,12.13,434702
674,12.23,434567
676,12.31,435495
675,11.41,432998
674,12.81,436037
674,12.91,436234
677,11.99,435085
674,11.61,433064
674,13.56,438062
676,11.69,434180
675,11.63,433448
675,12.63,436045
675,12.41,435592
675,11.83,433799
675,12.66,436113
675,12.34,435147
675,12.69,436317
674,12.21,434489
674,13.13,437009
673,13.43,437206
673,14.92,441146
674,13.53,437784
674,14.47,440259
675,14.20,440124
675,13.85,439200
674,13.78,438597
674,14.23,439882
672,14.87,440903
667,15.80,442258
658,22.53,464509
661,30.57,499148
672,28.62,495723
673,24.37,478323
670,27.41,489832
675,27.07,490547
675,24.98,481544
681,23.14,476545
689,15.62,450025
682,12.78,439049
679,15.60,446010
683,14.78,444594
